algorithm,learning_rate,gamma,clip_range,n_steps,gae_lambda,vf_coef,tau,buffer_size,ent_coef,train_reward,train_reward_std,test_reward,test_reward_std,seed_repetition,seed_value,generalization_gap
0,0.0005268625872191,0.9141837865179304,0.1671570203347807,2048.0,,,,,,651.5443622999999,229.729245116672,-109.9607954502656,69.80638196786036,2,21526,761.5051577502654
0,0.0022967843510967,0.976547425157627,0.2103642133478674,512.0,,,,,,-1.8696657000000043,120.5706283403027,-347.8142352825351,40.066347048303726,0,75542,345.9445695825351
0,0.0022967843510967,0.976547425157627,0.2103642133478674,512.0,,,,,,61.9463934,51.25931639431764,-378.4978250199201,62.31456577692274,1,86253,440.4442184199201
0,0.0022967843510967,0.976547425157627,0.2103642133478674,512.0,,,,,,246.02968730000003,209.29452685815536,-321.88723999400975,85.80921296352408,2,42380,567.9169272940098
0,0.0036888019874035,0.9854701424337228,0.1744325966573545,2048.0,,,,,,10.194303200000002,88.30393801028502,-318.0620064926334,167.43160873991158,0,28100,328.25630969263335
0,0.0036888019874035,0.9854701424337228,0.1744325966573545,2048.0,,,,,,-308.5846785,91.59564885388014,-676.965387033156,49.20406744956441,1,35885,368.38070853315605
0,0.0036888019874035,0.9854701424337228,0.1744325966573545,2048.0,,,,,,-430.3459997,178.11750784588713,-361.247025968836,54.90832137277444,2,15092,-69.098973731164
0,0.0001240497215004,0.9548592758876964,0.1934418870211925,512.0,,,,,,641.7654040999998,77.23825055768171,-168.40704001462578,122.24037911396398,0,57449,810.1724441146256
0,0.0001240497215004,0.9548592758876964,0.1934418870211925,512.0,,,,,,536.4872449,32.68267704257183,-171.96390979914395,77.29397193948634,1,36908,708.4511546991439
0,0.0001240497215004,0.9548592758876964,0.1934418870211925,512.0,,,,,,612.3907412000001,576.5065166691213,-447.4584524395905,127.19578933933596,2,45837,1059.8491936395906
0,0.0016004318204193,0.89025696730046,0.1623485109172384,128.0,,,,,,-183.7580241,83.33162315136549,-610.8366773970134,118.26117923034424,0,64887,427.07865329701343
0,0.0016004318204193,0.89025696730046,0.1623485109172384,128.0,,,,,,451.8205847,103.3999202989756,-340.76417502205294,45.03084887971072,1,16554,792.5847597220529
0,0.0016004318204193,0.89025696730046,0.1623485109172384,128.0,,,,,,813.8021276000001,68.24036758284439,-399.0661179088347,11.896782414330325,2,40953,1212.8682455088347
0,0.0068142009891193,0.8198905570351511,0.1234303664725325,2048.0,,,,,,64.5794622,97.43479637791724,-323.9274563865538,60.318925654801504,0,19893,388.50691858655375
0,0.0068142009891193,0.8198905570351511,0.1234303664725325,2048.0,,,,,,344.9048498,133.19219681690973,-274.41761957566194,43.13118550487416,1,83940,619.322469375662
0,0.0068142009891193,0.8198905570351511,0.1234303664725325,2048.0,,,,,,158.3214403,96.0126766439822,-451.1857383479204,35.635072697791855,2,13689,609.5071786479205
0,0.0002813201817468,0.83852174182352,0.2415984843339171,128.0,,,,,,782.3892910000001,318.5348197631419,-81.52331608358364,87.1596910398366,0,92398,863.9126070835837
0,0.0002813201817468,0.83852174182352,0.2415984843339171,128.0,,,,,,935.6968315,139.8419853226702,-347.14956140181346,24.800926161223643,1,52984,1282.8463929018135
0,0.0002813201817468,0.83852174182352,0.2415984843339171,128.0,,,,,,423.33490749999993,260.15054247251385,-390.4341368653528,167.45174255803016,2,85564,813.7690443653528
0,0.0001073466684656,0.9781957307766536,0.2420239381314195,2048.0,,,,,,687.4609164999999,33.13553327257684,-33.989925363831574,35.04421668853,0,93676,721.4508418638316
0,0.0001073466684656,0.9781957307766536,0.2420239381314195,2048.0,,,,,,314.3719122,318.5878046073568,-20.398659784224584,27.46822154452901,1,97977,334.7705719842246
0,0.0001073466684656,0.9781957307766536,0.2420239381314195,2048.0,,,,,,-456.69230510000006,364.5006287008708,161.2131945289889,88.66209856070383,2,75679,-617.905499628989
0,0.0007281358133788,0.9813201512913476,0.2479729792213377,1024.0,,,,,,265.19438460000003,184.9317045447319,-163.10653869141825,214.81310013091348,0,81412,428.30092329141826
0,0.0007281358133788,0.9813201512913476,0.2479729792213377,1024.0,,,,,,573.2011532999999,173.84048999487922,-298.58839652864407,43.38702044085723,1,48131,871.7895498286439
0,0.0007281358133788,0.9813201512913476,0.2479729792213377,1024.0,,,,,,315.2908122,91.18726547745185,-386.26744263213766,95.9161739657786,2,54444,701.5582548321377
0,0.003549048113006,0.897531690594688,0.1071229801445935,512.0,,,,,,62.8742524,234.50586582279257,-318.30934697174234,57.5350909566977,0,23975,381.18359937174233
0,0.003549048113006,0.897531690594688,0.1071229801445935,512.0,,,,,,-439.5091038000001,145.25517321599358,-266.0432984410916,92.51375172022802,1,83613,-173.46580535890848
0,0.003549048113006,0.897531690594688,0.1071229801445935,512.0,,,,,,134.84196930000002,77.16876475715702,-300.3271583465694,71.52158270054476,2,15452,435.1691276465694
0,0.0003440071732675,0.8657664260550213,0.1700477391370415,1024.0,,,,,,836.9250393999998,191.63412281429888,-147.00276616781483,110.14656402226991,0,60203,983.9278055678146
0,0.0003440071732675,0.8657664260550213,0.1700477391370415,1024.0,,,,,,983.2885351,216.3037521907621,-383.5933815394063,40.70848622435146,1,40505,1366.8819166394064
0,0.0003440071732675,0.8657664260550213,0.1700477391370415,1024.0,,,,,,734.7685136,85.70657080811043,-117.34314965232916,32.820934096297435,2,20258,852.1116632523292
0,0.0018475054826205,0.8754002809307699,0.1720767457756762,1024.0,,,,,,485.4396177,72.76646218574747,-297.3363135502732,26.497155868331376,0,77112,782.7759312502732
0,0.0018475054826205,0.8754002809307699,0.1720767457756762,1024.0,,,,,,209.9563688,92.4109145634878,-372.1536937599529,57.679294249896095,1,91169,582.1100625599529
0,0.0018475054826205,0.8754002809307699,0.1720767457756762,1024.0,,,,,,863.1059526000001,203.0391316731273,-319.35324960692344,80.45334385976496,2,68148,1182.4592022069237
0,0.0004528228756244,0.9713707326153376,0.2017727311154218,512.0,,,,,,855.2456746,219.28182836485547,-212.93016477915225,38.47166904949356,0,92004,1068.1758393791522
0,0.0004528228756244,0.9713707326153376,0.2017727311154218,512.0,,,,,,617.933815,274.1070298791956,77.01812489488184,58.63148231666951,1,2763,540.9156901051182
